MCC_OBN_ID,MCC_TIPO_MOVIMIENTO,MCC_IMPORTE,MCC_FECHA_BAJA,MCC_TIPO_ORIGEN,MCC_CCC_ID,MCC_FECHA_MOVIMIENTO,OBN_PERIODO,OBN_CUOTA,OBN_TIPO_OBJETO_ID,OBN_OBJETO_ID,FECHA_PAGO,FECHA_PROCESO,OBJETO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233808,D,17088.75,01/01/1900,NULO,600,14/05/2014,2014,10,A,8489789,23/04/2019,03/05/2019,GKM459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233808,C,17088.75,01/01/1900,PAO,CAC,23/04/2019,2014,10,A,8489789,23/04/2019,03/05/2019,GKM459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,D,434.48,01/01/1900,PAO,130,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,C,434.48,01/01/1900,PSV,130,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,C,434.48,01/01/1900,PAO,130,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,D,434.48,01/01/1900,PSV,130,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,D,434.48,30/04/2019,FAO,130,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,C,434.48,30/04/2019,FAO,130,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,D,868.96,30/04/2019,PSV,130,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,C,868.96,30/04/2019,PSV,130,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,D,404.15,30/04/2019,FAO,130,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,C,404.15,30/04/2019,FAO,130,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,C,404.15,01/01/1900,PAO,130,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,D,404.15,01/01/1900,PSV,130,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,C,404.15,01/01/1900,PSV,130,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,D,404.15,01/01/1900,PAO,130,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,C,808.3,30/04/2019,PSV,130,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,D,808.3,30/04/2019,PSV,130,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,D,240.71,30/04/2019,PSV,480,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,C,240.71,01/01/1900,PSV,480,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,C,240.71,30/04/2019,PSV,480,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,D,240.71,30/04/2019,PSV,480,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,C,240.71,01/01/1900,PSV,480,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,C,240.71,30/04/2019,PSV,480,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,D,252,01/01/1900,NULO,600,14/05/2014,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,D,252,01/01/1900,NULO,600,17/09/2014,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,C,240.71,01/01/1900,PAO,CAC,23/04/2019,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,C,240.71,01/01/1900,PAO,CAC,23/04/2019,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233881,C,11.29,01/01/1900,NULO,P13,14/05/2014,2014,10,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012233882,C,11.29,01/01/1900,NULO,P13,17/09/2014,2014,20,A,8205220,23/04/2019,03/05/2019,GLD453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013368287,D,18770.85,01/01/1900,ETA,132,26/04/2019,2014,10,A,8222288,01/01/1900,03/05/2019,GLF355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013368288,D,17461.85,01/01/1900,ETA,132,26/04/2019,2014,20,A,8222288,01/01/1900,03/05/2019,GLF355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873080223,D,14407.05,01/01/1900,ETA,132,26/04/2019,2014,50,A,8222288,01/01/1900,03/05/2019,GLF355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013368287,D,10382.05,01/01/1900,NULO,600,14/05/2014,2014,10,A,8222288,01/01/1900,03/05/2019,GLF355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013368288,D,10381.7,01/01/1900,NULO,600,17/09/2014,2014,20,A,8222288,01/01/1900,03/05/2019,GLF355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873080223,D,8898.75,01/01/1900,NULO,600,19/11/2014,2014,50,A,8222288,01/01/1900,03/05/2019,GLF355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016170282,D,922.76,01/01/1900,ETA,132,30/04/2019,2014,10,A,8205554,01/01/1900,03/05/2019,GLP593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016170282,D,922.76,01/01/1900,ETA,132,30/04/2019,2014,10,A,8205554,01/01/1900,03/05/2019,GLP593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016170286,D,858.6,01/01/1900,ETA,132,30/04/2019,2014,20,A,8205554,01/01/1900,03/05/2019,GLP593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016170286,D,858.6,01/01/1900,ETA,132,30/04/2019,2014,20,A,8205554,01/01/1900,03/05/2019,GLP593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016170282,D,509.25,01/01/1900,NULO,600,14/05/2014,2014,10,A,8205554,01/01/1900,03/05/2019,GLP593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016170282,D,509.25,01/01/1900,NULO,600,14/05/2014,2014,10,A,8205554,01/01/1900,03/05/2019,GLP593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016170286,D,509.25,01/01/1900,NULO,600,17/09/2014,2014,20,A,8205554,01/01/1900,03/05/2019,GLP593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016170286,D,509.25,01/01/1900,NULO,600,17/09/2014,2014,20,A,8205554,01/01/1900,03/05/2019,GLP593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012232177,D,37356.55,01/01/1900,NULO,600,14/05/2014,2014,10,A,8205998,01/01/1900,03/05/2019,GMH500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012232177,D,74713.1,01/01/1900,NULO,600,14/05/2014,2014,10,A,8205998,01/01/1900,03/05/2019,GMH500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012232178,D,37356.2,01/01/1900,NULO,600,17/09/2014,2014,20,A,8205998,01/01/1900,03/05/2019,GMH500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012232178,D,74712.4,01/01/1900,NULO,600,17/09/2014,2014,20,A,8205998,01/01/1900,03/05/2019,GMH500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873282318,D,32019.75,01/01/1900,NULO,600,19/11/2014,2014,50,A,8205998,01/01/1900,03/05/2019,GMH500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130030003873282318,D,64039.5,01/01/1900,NULO,600,19/11/2014,2014,50,A,8205998,01/01/1900,03/05/2019,GMH500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000017718810,D,22785,01/01/1900,NULO,600,14/05/2014,2014,10,A,8297488,01/01/1900,03/05/2019,GMY193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000017718810,D,11392.5,01/01/1900,NULO,600,14/05/2014,2014,10,A,8297488,01/01/1900,03/05/2019,GMY193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000017718811,D,22785,01/01/1900,NULO,600,17/09/2014,2014,20,A,8297488,01/01/1900,03/05/2019,GMY193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000017718811,D,11392.5,01/01/1900,NULO,600,17/09/2014,2014,20,A,8297488,01/01/1900,03/05/2019,GMY193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,D,964.4,29/04/2019,FAO,130,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,D,964.4,01/01/1900,PSV,130,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,C,964.4,29/04/2019,FAO,130,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,D,964.4,01/01/1900,PAO,130,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,C,964.4,01/01/1900,PSV,130,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,C,964.4,01/01/1900,PAO,130,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,D,1928.8,29/04/2019,PSV,130,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,C,1928.8,29/04/2019,PSV,130,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,C,576.45,01/01/1900,PSV,480,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,C,576.45,29/04/2019,PSV,480,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,D,576.45,29/04/2019,PSV,480,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,D,576.45,01/01/1900,NULO,600,17/09/2014,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013238112,C,576.45,01/01/1900,PAO,CAC,17/04/2019,2014,20,A,8577422,17/04/2019,03/05/2019,GNA170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000312,D,1108.9,17/04/2019,CRE,130,08/04/2019,2014,10,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000312,C,1108.9,17/04/2019,CRE,130,08/04/2019,2014,10,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000316,C,1030.84,17/04/2019,CRE,130,08/04/2019,2014,20,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000316,D,1030.84,17/04/2019,CRE,130,08/04/2019,2014,20,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000313,D,619.5,01/01/1900,NULO,600,14/05/2014,2014,0,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000312,D,309.75,01/01/1900,NULO,600,14/05/2014,2014,10,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000316,D,309.75,01/01/1900,NULO,600,17/09/2014,2014,20,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000312,C,309.75,17/04/2019,CRE,901,08/04/2019,2014,10,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000312,D,309.75,17/04/2019,CRE,901,08/04/2019,2014,10,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000316,C,309.75,17/04/2019,CRE,901,08/04/2019,2014,20,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000316,D,309.75,17/04/2019,CRE,901,08/04/2019,2014,20,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000012000313,C,61.95,01/01/1900,NULO,P14,14/05/2014,2014,0,A,8225022,01/01/1900,03/05/2019,GOB473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,D,488.92,01/01/1900,PAO,130,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,C,488.92,29/04/2019,FAO,130,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,C,488.92,01/01/1900,PAO,130,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,D,488.92,29/04/2019,FAO,130,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,C,977.84,29/04/2019,PSV,130,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,D,977.84,29/04/2019,PSV,130,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,C,977.84,01/01/1900,PSV,130,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,D,977.84,01/01/1900,PSV,130,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,D,242.72,01/01/1900,ETA,132,24/08/2016,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,D,242.72,29/04/2019,PSV,132,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,242.72,01/01/1900,PAO,132,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,242.72,29/04/2019,PSV,132,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,485.44,01/01/1900,PSV,132,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,D,518.61,29/04/2019,FAO,136,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,518.61,01/01/1900,PAO,136,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,518.61,29/04/2019,FAO,136,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,D,518.61,01/01/1900,PAO,136,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,1037.22,29/04/2019,PSV,136,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,D,1037.22,29/04/2019,PSV,136,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,D,1037.22,01/01/1900,PSV,136,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,1037.22,01/01/1900,PSV,136,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,D,291.38,29/04/2019,PSV,480,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,291.38,29/04/2019,PSV,480,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,582.76,01/01/1900,PSV,480,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,D,291.37,29/04/2019,PSV,480,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,C,291.37,29/04/2019,PSV,480,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,C,582.74,01/01/1900,PSV,480,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,D,291.38,01/01/1900,NULO,600,14/05/2014,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,D,291.37,01/01/1900,NULO,600,17/09/2014,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782706,C,291.38,01/01/1900,PAO,CAC,22/04/2019,2014,10,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000016782707,C,291.37,01/01/1900,PAO,CAC,22/04/2019,2014,20,A,7884402,22/04/2019,03/05/2019,GOF099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013381227,C,111.04,01/01/1900,PAO,130,20/09/2017,2014,10,A,8242442,23/04/2019,03/05/2019,GOK771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013381227,D,111.04,01/01/1900,PAO,130,20/09/2017,2014,10,A,8242442,23/04/2019,03/05/2019,GOK771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013381227,C,218.66,10/08/2018,FAO,130,20/09/2017,2014,10,A,8242442,23/04/2019,03/05/2019,GOK771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013381227,D,218.66,10/08/2018,FAO,130,20/09/2017,2014,10,A,8242442,23/04/2019,03/05/2019,GOK771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013381228,D,99.62,01/01/1900,PAO,130,20/09/2017,2014,20,A,8242442,23/04/2019,03/05/2019,GOK771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013381228,C,99.62,01/01/1900,PAO,130,20/09/2017,2014,20,A,8242442,23/04/2019,03/05/2019,GOK771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013381228,C,196.17,10/08/2018,FAO,130,20/09/2017,2014,20,A,8242442,23/04/2019,03/05/2019,GOK771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20130000000013381228,D,196.17,10/08/2018,FAO,130,20/09/2017,2014,20,A,8242442,23/04/2019,03/05/2019,GOK771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
